year,constructorId,name,races,wins,podiums,avg_finish,total_points,win_rate,podium_rate,avg_points,TDI
1959,tec-mec,Tec-Mec,1,0,0,13.0,0.0,0.0,0.0,0.0,0.007692307692307693
1959,vanwall,Vanwall,1,0,0,24.0,0.0,0.0,0.0,0.0,0.004166666666666667
1959,watson,Watson,1,1,2,10.5,14.0,1.0,2.0,14.0,1.0041184041184041
1960,aston-martin,Aston Martin,2,0,0,17.333333333333332,0.0,0.0,0.0,0.0,0.0057692307692307696
1960,behra-porsche,Behra-Porsche,2,0,0,11.5,0.0,0.0,0.0,0.0,0.008695652173913044
1960,brm,BRM,8,0,1,12.434782608695652,8.0,0.0,0.125,1.0,0.0460487147987148
1960,christensen,Christensen,1,0,0,18.0,0.0,0.0,0.0,0.0,0.005555555555555556
1960,cooper,Cooper,9,12,29,11.344086021505376,227.0,1.3333333333333333,3.2222222222222223,25.22222222222222,1.5181244751860867
1960,epperly,Epperly,1,0,1,18.833333333333332,4.0,0.0,1.0,4.0,0.28233676154030135
1960,ewing,Ewing,1,0,0,26.5,0.0,0.0,0.0,0.0,0.0037735849056603774
1960,ferrari,Ferrari,8,1,5,7.4,43.0,0.125,0.625,5.375,0.2560810810810811
1960,jbw,JBW,4,0,0,15.5,0.0,0.0,0.0,0.0,0.0064516129032258064
1960,kurtis-kraft,Kurtis Kraft,1,0,0,21.875,0.0,0.0,0.0,0.0,0.004571428571428572
1960,kuzma,Kuzma,1,0,0,12.5,0.0,0.0,0.0,0.0,0.008
1960,lesovsky,Lesovsky,1,0,0,5.0,2.0,0.0,0.0,2.0,0.03351351351351352
1960,lotus,Lotus,8,2,7,9.636363636363637,52.0,0.25,0.875,6.5,0.3730462774094849
1960,maserati,Maserati,3,0,0,17.857142857142858,0.0,0.0,0.0,0.0,0.005600000000000001
1960,meskowski,Meskowski,1,0,0,12.0,0.0,0.0,0.0,0.0,0.008333333333333333
1960,phillips,Phillips,1,0,0,4.0,3.0,0.0,0.0,3.0,0.04527027027027027
1960,porsche,Porsche,1,0,0,6.5,1.0,0.0,0.0,1.0,0.022141372141372143
1960,scarab,Scarab,5,0,0,18.666666666666668,0.0,0.0,0.0,0.0,0.005357142857142857
1960,trevis,Trevis,1,0,0,7.5,1.0,0.0,0.0,1.0,0.020090090090090093
1960,vanwall,Vanwall,1,0,0,18.0,0.0,0.0,0.0,0.0,0.005555555555555556
1960,watson,Watson,1,1,2,16.125,14.0,1.0,2.0,14.0,1.0007961449821914
1961,brm,BRM,8,0,1,13.375,9.0,0.0,0.125,1.125,0.04632798686537004
1961,cooper,Cooper,8,0,1,13.913793103448276,24.0,0.0,0.125,3.0,0.058707383033591215
1961,de-tomaso,De Tomaso,2,0,0,23.75,0.0,0.0,0.0,0.0,0.004210526315789474
1961,emeryson,Emeryson,2,0,0,25.0,0.0,0.0,0.0,0.0,0.004
